t,theta_1,theta_2,omega_1,omega_2,f_torque1,f_torque2,c_torque1,c_torque2,e_theta1,e_theta2
1.7703254222869873,0.9203176061299185,1.6182678659691117,0.2646123,-0.21671095,1.7290157,-1.3863802,0,0,1.5106569208082394,2.2498056491174316
1.7983474731445312,0.9303289214756827,1.6107767542137406,0.25411013,-0.24726854,1.708734,-1.3663578,0,0,1.5167928439597826,2.2421357451780035
1.8233084678649902,0.9363783756878714,1.6071918924583695,0.26366237,-0.15710822,1.5901607,-1.3849854,0,0,1.5213947863234392,2.237533802814347
1.851337194442749,0.9426390091564993,1.6017931421531937,0.2869088,-0.25772688,1.6750634,-1.3704181,0,0,1.5259967286870966,2.229863898874918
1.8773324489593506,0.9474077383663992,1.5972898920311234,0.29506394,-0.23057261,1.6636604,-1.3365722,0,0,1.532132651838639,2.2237279757233757
1.8963680267333984,0.9548322717335562,1.5915502031578324,0.24082452,-0.22292307,1.6388142,-1.3671327,0,0,1.5367345942022954,2.219126033359719
1.9213507175445557,0.9648529450085501,1.5833710153831742,0.2748466,-0.20920773,1.7437983,-1.4117336,0,0,1.5428705173538386,2.211456129420291
1.937349796295166,0.9693249622967581,1.5793360193504593,0.27170995,-0.23239797,1.7914379,-1.4223957,0,0,1.5459384789296093,2.2068541870566336
1.9573566913604736,0.9732279936459403,1.5763014276756546,0.26257607,-0.16597092,1.7610508,-1.4157009,0,0,1.5505404212932667,2.202252244692977
1.977362871170044,0.9799338738110404,1.5713075121177933,0.29210195,-0.22803718,1.787107,-1.4069605,0,0,1.5536083828690375,2.1976503023293197
2.008925676345825,0.987632350125585,1.5655964334739945,0.3204213,-0.2242549,1.7530358,-1.4089751,0,0,1.5597443060205807,2.1915143791777774
2.0403826236724854,0.9958570758488516,1.5599764307274124,0.22748712,-0.10869041,1.663239,-1.3865972,0,0,1.565880229172123,2.185378456026235
2.0613815784454346,1.0012408653881888,1.5574086626304886,0.23752579,-0.18562475,1.6465497,-1.4174056,0,0,1.5689481907478937,2.1807765136625776
2.0825212001800537,1.0036196867611746,1.5544556101097367,0.19629139,-0.21425965,1.7570746,-1.4283466,0,0,1.5720161523236653,2.176174571298921
2.1124415397644043,1.0077618519451956,1.5490625818504593,0.21103925,-0.23797736,1.889692,-1.3989639,0,0,1.5766180946873227,2.170038648147378
2.136457920074463,1.0159734050419669,1.5415633638633988,0.24580467,-0.19981158,1.939134,-1.3730836,0,0,1.582754017838865,2.1639027249958356
2.1604528427124023,1.0203067223217825,1.5383871515526077,0.25115305,-0.12818949,1.9102782,-1.4288116,0,0,1.5873559602025216,2.159300782632179
2.1854424476623535,1.0260527292874198,1.5343912561668656,0.28425083,-0.14117673,1.9498485,-1.4024353,0,0,1.591957902566179,2.153164859480636
2.205472946166992,1.0310824076321463,1.5312212427391312,0.27032802,-0.13195044,1.9074327,-1.4003277,0,0,1.5965598449298355,2.150096897904865
2.225480794906616,1.0415061275151114,1.5251635034813187,0.2879591,-0.19598755,1.9342983,-1.4108658,0,0,1.599627806505607,2.1454949555412077
2.248505115509033,1.047977284589086,1.520774217440059,0.2962098,-0.19732071,1.9151618,-1.4165378,0,0,1.6026957680813778,2.140893013177551
2.2689995765686035,1.0528207580235343,1.5174463709129593,0.28615764,-0.18367149,1.9099882,-1.3935399,0,0,1.6072977104450352,2.136291070813894
2.287489891052246,1.058036700883184,1.5142916162742874,0.27162912,-0.14965318,1.8742877,-1.4075184,0,0,1.6118996528086917,2.133223109238123
2.3105080127716064,1.0630136291172843,1.51076683600085,0.2562917,-0.14253682,1.906327,-1.3880539,0,0,1.6149676143844633,2.1270871860865808
2.329542875289917,1.0677185813572745,1.5070713480247757,0.19180076,-0.20074713,1.9227138,-1.3508296,0,0,1.618035575960235,2.1224852437229234
2.348520040512085,1.0719975988056998,1.5040214975609085,0.20368317,-0.16490732,1.9372461,-1.3437629,0,0,1.6211035375360057,2.117883301359267
2.3725078105926514,1.0761286477234702,1.5006507356895706,0.22039069,-0.1607846,1.9898298,-1.3333797,0,0,1.625705479899663,2.1132813589956094
2.398514986038208,1.0802054266121726,1.4975756128563187,0.21555528,-0.13725673,1.9786167,-1.3270879,0,0,1.6287734414754338,2.107145435844067
2.418491840362549,1.0849001268532614,1.494658323122432,0.16722162,-0.09109371,1.9627597,-1.3522553,0,0,1.6318414030512054,2.1025434934804097
2.4415395259857178,1.087932781377111,1.4927080591453812,0.18552786,-0.095332734,1.9902053,-1.3182235,0,0,1.634909364626977,2.0964075703288674
2.4605464935302734,1.0926101664688925,1.489789815737178,0.23474829,-0.13934664,2.0724149,-1.3235545,0,0,1.6379773262027477,2.091805627965211
2.4815480709075928,1.096990511813436,1.487263532473018,0.2497232,-0.110450715,2.1136227,-1.3493419,0,0,1.6395113069906335,2.0887376663894393
2.500561237335205,1.101845339932714,1.4847629984154007,0.24502102,-0.11590301,2.1291332,-1.3586712,0,0,1.6425792685664051,2.0841357240257827
2.5205373764038086,1.1064951876786093,1.4826353510154984,0.2483401,-0.094728015,2.0908043,-1.3497138,0,0,1.6456472301421758,2.0795337816621253
2.5415539741516113,1.1122872392323355,1.4802926500572464,0.27754572,-0.10637966,2.0491645,-1.3454366,0,0,1.6471812109300616,2.074931839298469
2.5635526180267334,1.1187253753331046,1.4778588732017777,0.28259087,-0.07603097,2.0006757,-1.3439488,0,0,1.6487151917179474,2.071863877722697
2.589080810546875,1.1254202286389212,1.4755023439659378,0.22428405,-0.09041575,1.9829184,-1.3694882,0,0,1.651783153293719,2.065727954571155
2.6085548400878906,1.1288103918221335,1.474263521028926,0.2391039,-0.106298305,2.0050316,-1.3702011,0,0,1.653317134081604,2.0626599929953833
2.6290366649627686,1.1347662965443472,1.4714172800316117,0.18137762,-0.13670197,2.031983,-1.3692713,0,0,1.6548511148694898,2.0580580506317268
2.65054988861084,1.1393130282547812,1.46881708700793,0.18165351,-0.11621691,2.0223114,-1.3667917,0,0,1.6579190764452614,2.0534561082680693
2.673551559448242,1.1422607163575034,1.4670475443138382,0.17593181,-0.10566293,2.0881276,-1.3574934,0,0,1.6594530572331472,2.048854165904413
2.692577838897705,1.1458578566696982,1.4651106317772171,0.15096188,-0.108929165,2.0636697,-1.3619876,0,0,1.660987038021033,2.0442522235407554
2.734558582305908,1.1550150672581534,1.4611109216942093,0.20039667,-0.07128072,2.097478,-1.3051438,0,0,1.6655889803846895,2.0350483388134415
2.753547191619873,1.1576856831696372,1.460234494997432,0.22456558,-0.0835057,2.090579,-1.348629,0,0,1.6671229611725753,2.0319803772376708
2.794570207595825,1.1660429398205618,1.457105489565303,0.23498541,-0.08627484,2.107963,-1.3283587,0,0,1.6717249035362318,2.022776492510357
2.8225626945495605,1.1712592105057578,1.4555667360557816,0.20724428,-0.07670105,2.065643,-1.3305593,0,0,1.6732588843241176,2.0197085309345852
2.8445613384246826,1.1767205456879477,1.4539345224632523,0.21696453,-0.083001606,2.0509627,-1.320734,0,0,1.6763268458998892,2.013572607783043
2.867560863494873,1.1840502182629447,1.452283712221553,0.20302968,-0.047347255,1.9817438,-1.332078,0,0,1.677860826687775,2.0089706654193864
2.8915719985961914,1.1881615380432944,1.451119275881221,0.17650987,-0.060562596,2.0082507,-1.3146281,0,0,1.67939480747566,2.004368723055729
2.9125430583953857,1.1915240148690085,1.4500587900413773,0.1836289,-0.06151235,2.058377,-1.2921572,0,0,1.6809287882635457,1.9997667806920725
2.932546377182007,1.1954277912762503,1.4490192850364945,0.16128406,-0.054695718,2.0553937,-1.2975502,0,0,1.6824627690514316,1.9966988191163009
2.95255184173584,1.1979411403324942,1.448199125124385,0.18533622,-0.015636329,2.0945072,-1.3225007,0,0,1.6839967498393174,1.9920968767526444
2.971562147140503,1.201552883782659,1.4471324404014847,0.17168243,-0.053023815,2.1226537,-1.3133574,0,0,1.6839967498393174,1.987494934388987
2.996565818786621,1.2046144167569022,1.4465936144127152,0.16093053,-0.021023706,2.1208513,-1.2826419,0,0,1.6855307306272032,1.9828929920253304
3.0505495071411133,1.2129092971470694,1.4457157572044632,0.19684675,0.0041861404,2.0622926,-1.2977982,0,0,1.687064711415088,1.9767570688737872
3.079542636871338,1.2197010676052908,1.4450009783043167,0.20506674,-0.069461465,2.0437841,-1.2558317,0,0,1.6885986922029739,1.969087164934359
3.100537061691284,1.223007277646337,1.4448317011131546,0.15716447,-0.008872218,1.9234878,-1.2791705,0,0,1.6885986922029739,1.9644852225707026
3.1585276126861572,1.234611407914434,1.4441774805321,0.17080778,-0.0017710389,1.9848523,-1.2388158,0,0,1.6901326729908597,1.9552813378433886
3.185492753982544,1.2366826395180563,1.4441312273277542,0.1653478,-0.023897562,2.0535705,-1.2517405,0,0,1.6901326729908597,1.9506793954797312
3.2089836597442627,1.2427925328400473,1.4439819772972367,0.12242626,-0.0068338546,2.0348659,-1.2401485,0,0,1.6901326729908597,1.9460774531160747
3.230464458465576,1.2465977827694754,1.4439323862327835,0.1671268,-0.021803832,2.0009325,-1.2387538,0,0,1.6916666537787455,1.9414755107524182
3.252450466156006,1.2502643028881888,1.4439342935814163,0.13543554,-0.010136776,2.0081673,-1.2351894,0,0,1.6916666537787455,1.9384075491766466
3.2834551334381104,1.253886447348867,1.4439209421409867,0.17694578,-0.010584049,2.00441,-1.2129045,0,0,1.6916666537787455,1.9338056068129892
3.3054282665252686,1.2567300657418112,1.4439676721824906,0.15693131,0.0147569105,1.991019,-1.2130594,0,0,1.6916666537787455,1.9307376452372185
3.34543514251709,1.263884530463491,1.4440220316185257,0.12832224,-0.0006195195,1.9401896,-1.176858,0,0,1.6916666537787455,1.9246017220856761
3.3664374351501465,1.2650214294579367,1.4440830667747757,0.10327047,0.012103787,1.934824,-1.171124,0,0,1.6916666537787455,1.9215337605099045
3.3864407539367676,1.267717138924871,1.444090696169307,0.12871248,-0.018731989,1.9822258,-1.0980392,0,0,1.6916666537787455,1.918465798934133
3.4134678840637207,1.2728257934239249,1.4443901499046585,0.13888279,0.021054816,1.9803649,-1.0512066,0,0,1.6916666537787455,1.9138638565704764
3.440459728240967,1.2766162315991263,1.4446357210411331,0.118232995,0.00693387,1.9626993,-1.0121226,0,0,1.6916666537787455,1.9107958949947048
3.467413902282715,1.2790505150940756,1.4448717554344437,0.11287095,0.0111481305,1.9470447,-0.9735656,0,0,1.6932006345666313,1.9061939526310483
3.491417646408081,1.2835891107704978,1.4455736597313187,0.13411003,0.021296285,1.9036859,-0.93488455,0,0,1.6932006345666313,1.9031259910552767
3.511409282684326,1.2860280434277396,1.4459751566185257,0.15347426,0.03070558,1.9230852,-0.9073615,0,0,1.6932006345666313,1.900058029479505
3.531376600265503,1.2884322563793997,1.4466813524498245,0.14955226,0.051723734,1.9704201,-0.8930421,0,0,1.6932006345666313,1.8985240486916202
3.5503416061401367,1.2910490492966513,1.44741234381335,0.108201414,0.049394988,1.971311,-0.83564043,0,0,1.6932006345666313,1.8954560871158486
3.5693607330322266,1.2936522225525717,1.4480894525779984,0.12458196,0.004664747,1.951095,-0.7962465,0,0,1.6932006345666313,1.8939221063279628
3.5902950763702393,1.2962253848698477,1.4490097482933304,0.13400477,0.04837412,1.9313192,-0.7814622,0,0,1.694734615354517,1.890854144752192
3.620292901992798,1.2984303096917014,1.449637742830684,0.12795204,0.041754555,1.9217458,-0.7258582,0,0,1.694734615354517,1.8877861831764204
3.6433987617492676,1.3015545765545706,1.4510806520714066,0.10937701,0.04125961,1.9030809,-0.6949258,0,0,1.694734615354517,1.8847182216006488
3.6663382053375244,1.303036824860845,1.4514249284996292,0.085052304,0.002196174,1.8654789,-0.6893468,0,0,1.694734615354517,1.883184240812763
